id,text,label
sample_05125,"Title: Is dark but blends in. Dry for my older skin
Review: This goes on smooth, but it feels like silicon.<br />I’m fair, and the color looked dark, but once its on it does blend in. You can use this as a sun screen, and a base for your make-up<br />Over this.<br />It also is supose to make you pores smaller, and lines in your face smoother.<br /><br />My skin  use to be oily, but as I get older this is too dry from my skin.",1
sample_06952,"Title: Pretty, but…
Review: They were very pretty and sparkly, but they were so stiff they hurt my feet. Order a 1/2 size larger than you wear. They are a bit narrow.",1
sample_03392,"Title: Love the color but doesn’t last
Review: I loved the color it made my hair after I dyed it, but it washed out after two washes. I wash my hair once a week so I was very disappointed to only have this “permanent” hair color last less than a month.",1
sample_00993,"Title: It IS waterproof!
Review: Great lightweight and YES, WATERPROOF! Sound quality is preventing me from giving it 5 stars, but this has been splashed and dropped into the pool and still works. (It does float, too!)",2
sample_00303,"Title: You Can Do Better
Review: This mouse is totally unreliable and I will be returning it.",0
sample_03293,"Title: This did not leave my hair soft and conditioned as much as I expected
Review: After washing my hair, I massaged a generous 25-cent-sized amount into my wet hair. The conditioner is very, very thick and smells like cinnamon. The cinnamon aroma reminded me of those fragrant pine cones sold at stores during the holidays which have an intense and almost headache-producing scent. There is no fragrance of ginger or honey. Nevertheless, I actually liked the cinnamon smell but wish it were just a little less intense.<br /><br />I rinsed out this conditioner and after my hair dried, I found it was not as soft as usual when I use a product such as this. It is just okay but not something I would order again. The fragrance is too strong, the lotion too thick, and the results not soft enough for my taste. I cannot attest to its strengthening abilities.",1
sample_02102,"Title: NO INFO!!!
Review: No clue as to what this device is compatible with, no info given. Like saying: Car for sale with no info. Considered buying, but with no information of ANY KIND, not buying.",0
sample_05825,"Title: Love It
Review: i love this brush !!!!!  i had one and i cant find it !!  this one is better though ! gotta order a 2nd<br />UPDATE  ordered a 2nd one  .. the grayish white color  .. glad i bought them both",2
sample_02740,"Title: a little missleading
Review: the threading on the gz-hd3u is 32mm and the threading on the adapter ring is 43mm you actually have to track down two different irregular step up rings (32mm-37mm) and (37mm-43mm) in order for the kit to work. It may cost an extra $30. Good Game Guys!",1
sample_04883,"Title: Thin if using a ½ sheet; thick if not; great for toner
Review: There are 40 double sheets in this set. One sheet can be separated into two at the perforation but then it is too thin, in my opinion. I use each double as one sheet to apply toner. These work well but I still prefer my cotton rounds a tad better. Insofar as the claims that this saves water, I do not believe it nor understand that. In addition, the current price of $8.99 ($9.99 minus 10%) comes to almost $.23 cents per double sheet which is a bit pricey.",1
sample_03396,"Title: Great variety of brushes for an excellent price!
Review: This is a great,economically priced,set of brushes. I keep them in my overnight bag as a nice way to travel without having to take my more expensive home makeup brushes, but I could just as easily use these at home. Lots of versatility and a variety of sizes. With this set you have something for every one of your makeup needs. They are well made, durable and easy to clean. What's not to like? Perfect for me.",2
sample_06016,"Title: No support for the sides
Review: They have no support for the sides. The white furry part hangs way away from your feet and can cause you to trip or get hooked on something.",0
sample_07919,"Title: More for kid...
Review: This is a beautiful pattern with a lot of shiny spots on it but it is very small. It does stretch but not that much",1
sample_05814,"Title: I wouldnt recommend it.
Review: It made my teeth hurt. I wouldnt recommend it.",0
sample_00343,"Title: Oops
Review: Wrong in general fiance got wrong one :'(",0
sample_00709,"Title: Easy to use
Review: We purchased this to replace a different, disappointing remote that wasn't truly universal. Happy that this one actually worked!",2
sample_00150,"Title: Very nice BUT!!!!!!
Review: Very nice case BUT....It leaves fingerprints that are hard to get off!!!!!",0
sample_04128,"Title: Nice decorative scrunchies but a bit pricey for what this is
Review: There are three pretty polka dot organza scrunchies in this set along with a few bobby pins, and three black elastic hair ties. The ribbons are really pretty and well made and they hold well. I can see someone wearing this to an elegant affair as long as they have a complementary outfit.  However, the current price of $19.99 is a bit outrageous for this. Right now with the 42% coupon, it can be purchased for $11.59 but I still consider that pricey. This is the only reason I rated this 3 stars. If this sold for $9 or under this would have received 5 stars from me.",1
